[];[];[];[s];[�C];[m/s];[kW/m2];[kW/m2];[kW/m2];[�/kWh]
[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Computed];[Measured]
Date;Start_date;End_date;Epoch_time;Ambient_temperature;Wind_speed;Direct_sun_power;Diffuse_sun_power;Direct_sun_power_vertical;Spot_price
2018-01-09 07:00:00;2018-01-09 07:00:00;2018-01-09 07:59:59;1515481200;1.1;5.6;0;0;0;3.367909912
2018-01-09 08:00:00;2018-01-09 08:00:00;2018-01-09 08:59:59;1515484800;1;5.3;0;0;0;3.208810059
2018-01-09 09:00:00;2018-01-09 09:00:00;2018-01-09 09:59:59;1515488400;0.7;5.4;0.0188142309555628;0.0167350080440648;0.378124236876554;3.027699951
2018-01-09 10:00:00;2018-01-09 10:00:00;2018-01-09 10:59:59;1515492000;1.3;5.2;0.0693818032531845;0.0340335568339716;0.544369210191802;2.992370117
2018-01-09 11:00:00;2018-01-09 11:00:00;2018-01-09 11:59:59;1515495600;2.3;5.7;0.101296422780058;0.0590861588272038;0.570148510355114;2.916649902
2018-01-09 12:00:00;2018-01-09 12:00:00;2018-01-09 12:59:59;1515499200;2.6;6;0.120250739370892;0.0512885719236797;0.619431723725276;2.921409912
2018-01-09 13:00:00;2018-01-09 13:00:00;2018-01-09 13:59:59;1515502800;3.1;6.2;0.096999624245518;0.0309594689249513;0.555070445448102;2.827090088
2018-01-09 14:00:00;2018-01-09 14:00:00;2018-01-09 14:59:59;1515506400;3.3;7;0.0682338532711544;0.0341762068262367;0.559335559196352;2.975560059
2018-01-09 15:00:00;2018-01-09 15:00:00;2018-01-09 15:59:59;1515510000;3.2;7.5;0.016397614538336;0.0163016662055554;0.385656476170597;3.338449951
2018-01-09 16:00:00;2018-01-09 16:00:00;2018-01-09 16:59:59;1515513600;2.9;7.8;0;0;0;3.681790039
2018-01-09 17:00:00;2018-01-09 17:00:00;2018-01-09 17:59:59;1515517200;2.9;8.1;0;0;0;3.867810059
2018-01-09 18:00:00;2018-01-09 18:00:00;2018-01-09 18:59:59;1515520800;3.2;8.5;0;0;0;4.133419922
2018-01-09 19:00:00;2018-01-09 19:00:00;2018-01-09 19:59:59;1515524400;3.1;7.9;0;0;0;3.991879883
2018-01-09 20:00:00;2018-01-09 20:00:00;2018-01-09 20:59:59;1515528000;3;7.7;0;0;0;3.771050049
2018-01-09 21:00:00;2018-01-09 21:00:00;2018-01-09 21:59:59;1515531600;2.9;7;0;0;0;3.536149902
2018-01-09 22:00:00;2018-01-09 22:00:00;2018-01-09 22:59:59;1515535200;2.8;6.8;0;0;0;3.460120117
2018-01-09 23:00:00;2018-01-09 23:00:00;2018-01-09 23:59:59;1515538800;2.7;6.5;0;0;0;3.20272998
2018-01-10 00:00:00;2018-01-10 00:00:00;2018-01-10 00:59:59;1515542400;3;6.2;0;0;0;3.204889893
2018-01-10 01:00:00;2018-01-10 01:00:00;2018-01-10 01:59:59;1515546000;2.7;5.7;0;0;0;3.096899902
2018-01-10 02:00:00;2018-01-10 02:00:00;2018-01-10 02:59:59;1515549600;2.6;5.9;0;0;0;3.142790039
2018-01-10 03:00:00;2018-01-10 03:00:00;2018-01-10 03:59:59;1515553200;3.2;6.4;0;0;0;3.279629883
2018-01-10 04:00:00;2018-01-10 04:00:00;2018-01-10 04:59:59;1515556800;3.4;6.9;0;0;0;3.73722998
2018-01-10 05:00:00;2018-01-10 05:00:00;2018-01-10 05:59:59;1515560400;3.3;6.3;0;0;0;3.852280029
2018-01-10 06:00:00;2018-01-10 06:00:00;2018-01-10 06:59:59;1515564000;3.7;6.5;0;0;0;3.829300049
2018-01-10 07:00:00;2018-01-10 07:00:00;2018-01-10 07:59:59;1515567600;3.6;6.3;0;0;0;3.63251001
2018-01-10 08:00:00;2018-01-10 08:00:00;2018-01-10 08:59:59;1515571200;3.5;6.6;0;0;0;3.346639893
2018-01-10 09:00:00;2018-01-10 09:00:00;2018-01-10 09:59:59;1515574800;3.6;5.9;0.00110989173858888;0.00210059046455989;0.02159360298464;3.160340088
2018-01-10 10:00:00;2018-01-10 10:00:00;2018-01-10 10:59:59;1515578400;3.8;5.7;0.00530565650942357;0.00775219954213084;0.0409785399792679;3.101810059
2018-01-10 11:00:00;2018-01-10 11:00:00;2018-01-10 11:59:59;1515582000;3.8;5.3;0.0092041762931247;0.0183523098477582;0.0511255158656776;3.049600098
2018-01-10 12:00:00;2018-01-10 12:00:00;2018-01-10 12:59:59;1515585600;3.6;5.3;0.00703634443530328;0.0143547158244189;0.0357562798047849;3.049830078
2018-01-10 13:00:00;2018-01-10 13:00:00;2018-01-10 13:59:59;1515589200;3.3;4.6;0.00646460296249571;0.013267677922696;0.036399369348685;3.109100098
2018-01-10 14:00:00;2018-01-10 14:00:00;2018-01-10 14:59:59;1515592800;3.1;3.6;0.00443667939798676;0.00656533980043138;0.0355150335059267;3.291080078
2018-01-10 15:00:00;2018-01-10 15:00:00;2018-01-10 15:59:59;1515596400;3.5;3;0.000541526038036141;0.00104724707125593;0.011937701620214;3.769870117
2018-01-10 16:00:00;2018-01-10 16:00:00;2018-01-10 16:59:59;1515600000;3.7;3.1;0;0;0;4.462549805
2018-01-10 17:00:00;2018-01-10 17:00:00;2018-01-10 17:59:59;1515603600;3.9;3.1;0;0;0;4.94477002
2018-01-10 18:00:00;2018-01-10 18:00:00;2018-01-10 18:59:59;1515607200;3.9;3.8;0;0;0;4.923649902
2018-01-10 19:00:00;2018-01-10 19:00:00;2018-01-10 19:59:59;1515610800;3.8;3.1;0;0;0;4.82197998
2018-01-10 20:00:00;2018-01-10 20:00:00;2018-01-10 20:59:59;1515614400;3.9;3.2;0;0;0;4.313439941
2018-01-10 21:00:00;2018-01-10 21:00:00;2018-01-10 21:59:59;1515618000;4.2;4.1;0;0;0;3.81725
2018-01-10 22:00:00;2018-01-10 22:00:00;2018-01-10 22:59:59;1515621600;4.3;3.6;0;0;0;3.896649902
2018-01-10 23:00:00;2018-01-10 23:00:00;2018-01-10 23:59:59;1515625200;4.3;2.3;0;0;0;3.598719971
2018-01-11 00:00:00;2018-01-11 00:00:00;2018-01-11 00:59:59;1515628800;3.6;2.3;0;0;0;3.511330078
2018-01-11 01:00:00;2018-01-11 01:00:00;2018-01-11 01:59:59;1515632400;4;2.6;0;0;0;3.415320068
2018-01-11 02:00:00;2018-01-11 02:00:00;2018-01-11 02:59:59;1515636000;4.1;2.6;0;0;0;3.446550049
2018-01-11 03:00:00;2018-01-11 03:00:00;2018-01-11 03:59:59;1515639600;4.1;2.8;0;0;0;3.641560059
2018-01-11 04:00:00;2018-01-11 04:00:00;2018-01-11 04:59:59;1515643200;4.1;2.6;0;0;0;4.073659912
2018-01-11 05:00:00;2018-01-11 05:00:00;2018-01-11 05:59:59;1515646800;4.1;2.8;0;0;0;4.440310059
2018-01-11 06:00:00;2018-01-11 06:00:00;2018-01-11 06:59:59;1515650400;4.1;2.4;0;0;0;4.583779785
2018-01-11 07:00:00;2018-01-11 07:00:00;2018-01-11 07:59:59;1515654000;4.2;3;0;0;0;4.277140137
2018-01-11 08:00:00;2018-01-11 08:00:00;2018-01-11 08:59:59;1515657600;4.2;2.8;0;0;0;4.09023999
2018-01-11 09:00:00;2018-01-11 09:00:00;2018-01-11 09:59:59;1515661200;4.3;2.5;0.0028026250988678;0.00496913862268508;0.0527150344706846;3.918590088
2018-01-11 10:00:00;2018-01-11 10:00:00;2018-01-11 10:59:59;1515664800;4.4;2;0.0126039857408018;0.0165131496230665;0.0957575020594102;3.786209961
2018-01-11 11:00:00;2018-01-11 11:00:00;2018-01-11 11:59:59;1515668400;4.5;1.7;0.0185434051132662;0.0334119440406479;0.101592712461193;3.718600098
2018-01-11 12:00:00;2018-01-11 12:00:00;2018-01-11 12:59:59;1515672000;4.4;2.2;0.0223653360667125;0.0386116550539344;0.112066809717236;3.667209961
2018-01-11 13:00:00;2018-01-11 13:00:00;2018-01-11 13:59:59;1515675600;4.3;2.7;0.0100391291465394;0.0198402052558871;0.0555953533126129;3.789040039
2018-01-11 14:00:00;2018-01-11 14:00:00;2018-01-11 14:59:59;1515679200;4.3;3;0.00312579049337867;0.00471439736529749;0.0244260423427268;4.02798999
2018-01-11 15:00:00;2018-01-11 15:00:00;2018-01-11 15:59:59;1515682800;4.2;3.4;0.00049426817232244;0.000957564712214743;0.0102305628526435;4.4125
2018-01-11 16:00:00;2018-01-11 16:00:00;2018-01-11 16:59:59;1515686400;4;3.2;0;0;0;5.027850098
2018-01-11 17:00:00;2018-01-11 17:00:00;2018-01-11 17:59:59;1515690000;3.8;3.2;0;0;0;5.562509766
2018-01-11 18:00:00;2018-01-11 18:00:00;2018-01-11 18:59:59;1515693600;3.8;3;0;0;0;5.064740234
2018-01-11 19:00:00;2018-01-11 19:00:00;2018-01-11 19:59:59;1515697200;3.5;3;0;0;0;4.678669922
2018-01-11 20:00:00;2018-01-11 20:00:00;2018-01-11 20:59:59;1515700800;3.5;3.2;0;0;0;4.105560059
2018-01-11 21:00:00;2018-01-11 21:00:00;2018-01-11 21:59:59;1515704400;2.9;3.3;0;0;0;3.784939941
2018-01-11 22:00:00;2018-01-11 22:00:00;2018-01-11 22:59:59;1515708000;2.8;3.2;0;0;0;3.89648999
2018-01-11 23:00:00;2018-01-11 23:00:00;2018-01-11 23:59:59;1515711600;3.2;2.9;0;0;0;3.569100098
2018-01-12 00:00:00;2018-01-12 00:00:00;2018-01-12 00:59:59;1515715200;2.6;2.9;0;0;0;3.569850098
2018-01-12 01:00:00;2018-01-12 01:00:00;2018-01-12 01:59:59;1515718800;2.6;3.2;0;0;0;3.528639893
2018-01-12 02:00:00;2018-01-12 02:00:00;2018-01-12 02:59:59;1515722400;2.6;3;0;0;0;3.555939941
2018-01-12 03:00:00;2018-01-12 03:00:00;2018-01-12 03:59:59;1515726000;2.5;2.8;0;0;0;3.712939941
2018-01-12 04:00:00;2018-01-12 04:00:00;2018-01-12 04:59:59;1515729600;2.5;3.2;0;0;0;4.090449951
2018-01-12 05:00:00;2018-01-12 05:00:00;2018-01-12 05:59:59;1515733200;2.3;2.9;0;0;0;4.454129883
2018-01-12 06:00:00;2018-01-12 06:00:00;2018-01-12 06:59:59;1515736800;2.3;3.3;0;0;0;4.611799805
2018-01-12 07:00:00;2018-01-12 07:00:00;2018-01-12 07:59:59;1515740400;2.5;3.3;0;0;0;4.563379883
2018-01-12 08:00:00;2018-01-12 08:00:00;2018-01-12 08:59:59;1515744000;2.5;3.5;0;0;0;4.538089844
2018-01-12 09:00:00;2018-01-12 09:00:00;2018-01-12 09:59:59;1515747600;2.3;4;0.0113460931276091;0.0141357695385236;0.206081978952675;4.296089844
2018-01-12 10:00:00;2018-01-12 10:00:00;2018-01-12 10:59:59;1515751200;2.2;3.7;0.0415740533875288;0.0338154866984263;0.310478691022895;4.163850098
2018-01-12 11:00:00;2018-01-12 11:00:00;2018-01-12 11:59:59;1515754800;2.6;3.9;0.0683203739164185;0.0659100966478119;0.368992146133732;4.187950195
2018-01-12 12:00:00;2018-01-12 12:00:00;2018-01-12 12:59:59;1515758400;2.6;2.9;0.0556973486681565;0.0638986040881308;0.275068198403545;4.040919922
2018-01-12 13:00:00;2018-01-12 13:00:00;2018-01-12 13:59:59;1515762000;2.6;3.3;0.036565456269391;0.0534746176691507;0.199082677701893;4.030209961
2018-01-12 14:00:00;2018-01-12 14:00:00;2018-01-12 14:59:59;1515765600;2.8;3.9;0.0185747664324269;0.0221852145531924;0.141655251531997;4.359899902
2018-01-12 15:00:00;2018-01-12 15:00:00;2018-01-12 15:59:59;1515769200;2.5;3.8;0.00497991374757089;0.00810022831962126;0.0969458158312902;4.417459961
2018-01-12 16:00:00;2018-01-12 16:00:00;2018-01-12 16:59:59;1515772800;2.3;4.1;0;0;0;4.782029785
2018-01-12 17:00:00;2018-01-12 17:00:00;2018-01-12 17:59:59;1515776400;2.2;4.1;0;0;0;4.89352002
2018-01-12 18:00:00;2018-01-12 18:00:00;2018-01-12 18:59:59;1515780000;2.1;3.7;0;0;0;4.811560059
2018-01-12 19:00:00;2018-01-12 19:00:00;2018-01-12 19:59:59;1515783600;2.1;3.6;0;0;0;4.46275
2018-01-12 20:00:00;2018-01-12 20:00:00;2018-01-12 20:59:59;1515787200;2.2;3.5;0;0;0;4.185790039
2018-01-12 21:00:00;2018-01-12 21:00:00;2018-01-12 21:59:59;1515790800;2.1;3.6;0;0;0;3.904
2018-01-12 22:00:00;2018-01-12 22:00:00;2018-01-12 22:59:59;1515794400;2.1;3.8;0;0;0;3.794620117
2018-01-12 23:00:00;2018-01-12 23:00:00;2018-01-12 23:59:59;1515798000;2;3.2;0;0;0;3.47875
2018-01-13 00:00:00;2018-01-13 00:00:00;2018-01-13 00:59:59;1515801600;2.3;3.8;0;0;0;3.348340088
2018-01-13 01:00:00;2018-01-13 01:00:00;2018-01-13 01:59:59;1515805200;2.2;4;0;0;0;3.229620117
2018-01-13 02:00:00;2018-01-13 02:00:00;2018-01-13 02:59:59;1515808800;2;3.8;0;0;0;3.268669922
2018-01-13 03:00:00;2018-01-13 03:00:00;2018-01-13 03:59:59;1515812400;1.9;3.8;0;0;0;3.493550049
2018-01-13 04:00:00;2018-01-13 04:00:00;2018-01-13 04:59:59;1515816000;1.9;3.3;0;0;0;3.929409912
2018-01-13 05:00:00;2018-01-13 05:00:00;2018-01-13 05:59:59;1515819600;1.8;3.3;0;0;0;4.24952002
2018-01-13 06:00:00;2018-01-13 06:00:00;2018-01-13 06:59:59;1515823200;1.8;3.4;0;0;0;4.370919922
2018-01-13 07:00:00;2018-01-13 07:00:00;2018-01-13 07:59:59;1515826800;1.9;3.7;0;0;0;4.277490234
2018-01-13 08:00:00;2018-01-13 08:00:00;2018-01-13 08:59:59;1515830400;1.9;4.4;0;0;0;4.210540039
2018-01-13 09:00:00;2018-01-13 09:00:00;2018-01-13 09:59:59;1515834000;1.8;4.9;0.0135146808567608;0.015303329290637;0.236804769445704;4.071129883
2018-01-13 10:00:00;2018-01-13 10:00:00;2018-01-13 10:59:59;1515837600;1.9;5.2;0.0425358441921521;0.0340156902783304;0.312050460233554;3.926360107
2018-01-13 11:00:00;2018-01-13 11:00:00;2018-01-13 11:59:59;1515841200;1.8;5.5;0.0700373928711335;0.0659370883434335;0.372714553697024;3.632070068
2018-01-13 12:00:00;2018-01-13 12:00:00;2018-01-13 12:59:59;1515844800;1.8;5.2;0.0763481186969873;0.0655952477363859;0.371473201872205;3.430469971
2018-01-13 13:00:00;2018-01-13 13:00:00;2018-01-13 13:59:59;1515848400;1.8;5;0.0696678145579389;0.0659358249852936;0.372783812084803;3.430689941
2018-01-13 14:00:00;2018-01-13 14:00:00;2018-01-13 14:59:59;1515852000;1.7;4.7;0.0419483147063768;0.0338956209258337;0.312129983606842;3.651560059
2018-01-13 15:00:00;2018-01-13 15:00:00;2018-01-13 15:59:59;1515855600;1.6;4.8;0.0129139668579455;0.0150185896937422;0.236838288481582;3.849139893
2018-01-13 16:00:00;2018-01-13 16:00:00;2018-01-13 16:59:59;1515859200;1.5;4.5;0;0;0;4.05847998
2018-01-13 17:00:00;2018-01-13 17:00:00;2018-01-13 17:59:59;1515862800;1.4;4.3;0;0;0;4.232779785
2018-01-13 18:00:00;2018-01-13 18:00:00;2018-01-13 18:59:59;1515866400;1.5;4;0;0;0;4.235830078
2018-01-13 19:00:00;2018-01-13 19:00:00;2018-01-13 19:59:59;1515870000;1.3;4;0;0;0;4.09151001
2018-01-13 20:00:00;2018-01-13 20:00:00;2018-01-13 20:59:59;1515873600;1.1;4.2;0;0;0;3.947040039
2018-01-13 21:00:00;2018-01-13 21:00:00;2018-01-13 21:59:59;1515877200;1;4.3;0;0;0;3.75622998
2018-01-13 22:00:00;2018-01-13 22:00:00;2018-01-13 22:59:59;1515880800;0.5;4.4;0;0;0;3.80852002
2018-01-13 23:00:00;2018-01-13 23:00:00;2018-01-13 23:59:59;1515884400;0;3.7;0;0;0;3.71897998
2018-01-14 00:00:00;2018-01-14 00:00:00;2018-01-14 00:59:59;1515888000;-0.6;3.5;0;0;0;3.570530029
2018-01-14 01:00:00;2018-01-14 01:00:00;2018-01-14 01:59:59;1515891600;0.2;3;0;0;0;3.421409912
2018-01-14 02:00:00;2018-01-14 02:00:00;2018-01-14 02:59:59;1515895200;0.3;4;0;0;0;3.366159912
2018-01-14 03:00:00;2018-01-14 03:00:00;2018-01-14 03:59:59;1515898800;-0.1;3.2;0;0;0;3.36272998
2018-01-14 04:00:00;2018-01-14 04:00:00;2018-01-14 04:59:59;1515902400;-0.9;2.6;0;0;0;3.508060059
2018-01-14 05:00:00;2018-01-14 05:00:00;2018-01-14 05:59:59;1515906000;-1.4;2.6;0;0;0;3.532899902
2018-01-14 06:00:00;2018-01-14 06:00:00;2018-01-14 06:59:59;1515909600;-1.2;2.8;0;0;0;3.606530029
2018-01-14 07:00:00;2018-01-14 07:00:00;2018-01-14 07:59:59;1515913200;-0.8;3.2;0;0;0;3.57001001
2018-01-14 08:00:00;2018-01-14 08:00:00;2018-01-14 08:59:59;1515916800;-0.4;4;0;0;0;3.454580078
2018-01-14 09:00:00;2018-01-14 09:00:00;2018-01-14 09:59:59;1515920400;0;5.3;0.0146087464918159;0.0157510472843999;0.246728584781871;3.296100098
2018-01-14 10:00:00;2018-01-14 10:00:00;2018-01-14 10:59:59;1515924000;0.2;5.7;0.0516812901415321;0.0350700855989724;0.372218590299899;3.216439941
2018-01-14 11:00:00;2018-01-14 11:00:00;2018-01-14 11:59:59;1515927600;0.4;6;0.0858918653299538;0.0639296808230925;0.450169123564243;2.712199951
2018-01-14 12:00:00;2018-01-14 12:00:00;2018-01-14 12:59:59;1515931200;0.7;5;0.0793283996202385;0.0652120875247831;0.380111575124263;2.559370117
2018-01-14 13:00:00;2018-01-14 13:00:00;2018-01-14 13:59:59;1515934800;0.9;5.2;0.0732675188615138;0.0658456243528145;0.385170968359209;2.523300049
2018-01-14 14:00:00;2018-01-14 14:00:00;2018-01-14 14:59:59;1515938400;1;5.3;0.043559389590774;0.0342084680671337;0.316174964774253;2.686540039
2018-01-14 15:00:00;2018-01-14 15:00:00;2018-01-14 15:59:59;1515942000;0.9;5.1;0.0136836416062345;0.0153783413805346;0.236795066213984;2.993919922
2018-01-14 16:00:00;2018-01-14 16:00:00;2018-01-14 16:59:59;1515945600;1;5.2;0;0;0;3.533120117
2018-01-14 17:00:00;2018-01-14 17:00:00;2018-01-14 17:59:59;1515949200;0.9;5.7;0;0;0;3.941050049
2018-01-14 18:00:00;2018-01-14 18:00:00;2018-01-14 18:59:59;1515952800;0.7;6.4;0;0;0;4.108910156
2018-01-14 19:00:00;2018-01-14 19:00:00;2018-01-14 19:59:59;1515956400;0.6;6.5;0;0;0;4.01676001
2018-01-14 20:00:00;2018-01-14 20:00:00;2018-01-14 20:59:59;1515960000;0.2;6;0;0;0;3.823620117
2018-01-14 21:00:00;2018-01-14 21:00:00;2018-01-14 21:59:59;1515963600;-0.3;6.4;0;0;0;3.413379883
2018-01-14 22:00:00;2018-01-14 22:00:00;2018-01-14 22:59:59;1515967200;-0.4;7;0;0;0;3.200149902
2018-01-14 23:00:00;2018-01-14 23:00:00;2018-01-14 23:59:59;1515970800;-0.3;6.6;0;0;0;2.833699951
2018-01-15 00:00:00;2018-01-15 00:00:00;2018-01-15 00:59:59;1515974400;0.3;5.9;0;0;0;2.788629883
2018-01-15 01:00:00;2018-01-15 01:00:00;2018-01-15 01:59:59;1515978000;0.4;7.3;0;0;0;2.56052002
2018-01-15 02:00:00;2018-01-15 02:00:00;2018-01-15 02:59:59;1515981600;0.1;7.3;0;0;0;2.402320068
2018-01-15 03:00:00;2018-01-15 03:00:00;2018-01-15 03:59:59;1515985200;0;6.9;0;0;0;2.410280029
2018-01-15 04:00:00;2018-01-15 04:00:00;2018-01-15 04:59:59;1515988800;-0.4;7.2;0;0;0;2.722060059
2018-01-15 05:00:00;2018-01-15 05:00:00;2018-01-15 05:59:59;1515992400;-0.7;7.1;0;0;0;2.590860107
2018-01-15 06:00:00;2018-01-15 06:00:00;2018-01-15 06:59:59;1515996000;-0.5;6.6;0;0;0;2.46926001
2018-01-15 07:00:00;2018-01-15 07:00:00;2018-01-15 07:59:59;1515999600;-0.1;7.2;0;0;0;2.359629883
2018-01-15 08:00:00;2018-01-15 08:00:00;2018-01-15 08:59:59;1516003200;0.3;8;0;0;0;1.893
2018-01-15 09:00:00;2018-01-15 09:00:00;2018-01-15 09:59:59;1516006800;0.4;7.9;0.00341562560304222;0.00591231369771473;0.0555635216069835;1.315550049
2018-01-15 10:00:00;2018-01-15 10:00:00;2018-01-15 10:59:59;1516010400;0.8;8.4;0.0146053940192215;0.0185571599958363;0.103211037902821;0.72375
2018-01-15 11:00:00;2018-01-15 11:00:00;2018-01-15 11:59:59;1516014000;1;8.3;0.0258038157190002;0.0428379304922996;0.133135762268663;0.576109985
2018-01-15 12:00:00;2018-01-15 12:00:00;2018-01-15 12:59:59;1516017600;1.3;8.5;0.0233750709491457;0.0398963576297853;0.110262887009267;0.723969971
2018-01-15 13:00:00;2018-01-15 13:00:00;2018-01-15 13:59:59;1516021200;1.5;8.4;0.00694490314860183;0.0141817844411827;0.0358585219262093;1.518819946
2018-01-15 14:00:00;2018-01-15 14:00:00;2018-01-15 14:59:59;1516024800;1.6;8.2;0.00344421642305195;0.00517075663307322;0.0243831803497484;2.33448999
2018-01-15 15:00:00;2018-01-15 15:00:00;2018-01-15 15:59:59;1516028400;1.8;8.2;0.000625134369682565;0.00120511811591003;0.0102234008200746;3.384080078
2018-01-15 16:00:00;2018-01-15 16:00:00;2018-01-15 16:59:59;1516032000;1.9;8.3;0;0;0;3.941889893
2018-01-15 17:00:00;2018-01-15 17:00:00;2018-01-15 17:59:59;1516035600;2;8.5;0;0;0;4.40302002
2018-01-15 18:00:00;2018-01-15 18:00:00;2018-01-15 18:59:59;1516039200;2.1;8.7;0;0;0;4.640200195
2018-01-15 19:00:00;2018-01-15 19:00:00;2018-01-15 19:59:59;1516042800;2.3;8.9;0;0;0;4.536600098
2018-01-15 20:00:00;2018-01-15 20:00:00;2018-01-15 20:59:59;1516046400;2.7;9.1;0;0;0;4.42875
2018-01-15 21:00:00;2018-01-15 21:00:00;2018-01-15 21:59:59;1516050000;3;9.4;0;0;0;4.240209961
2018-01-15 22:00:00;2018-01-15 22:00:00;2018-01-15 22:59:59;1516053600;3.2;9.1;0;0;0;3.750370117
2018-01-15 23:00:00;2018-01-15 23:00:00;2018-01-15 23:59:59;1516057200;3.4;8.9;0;0;0;3.550830078
2018-01-16 00:00:00;2018-01-16 00:00:00;2018-01-16 00:59:59;1516060800;3.3;8.8;0;0;0;3.480320068
2018-01-16 01:00:00;2018-01-16 01:00:00;2018-01-16 01:59:59;1516064400;2.9;8.4;0;0;0;3.33148999
2018-01-16 02:00:00;2018-01-16 02:00:00;2018-01-16 02:59:59;1516068000;2.6;7.7;0;0;0;3.347040039
2018-01-16 03:00:00;2018-01-16 03:00:00;2018-01-16 03:59:59;1516071600;2.4;7.1;0;0;0;3.697050049
2018-01-16 04:00:00;2018-01-16 04:00:00;2018-01-16 04:59:59;1516075200;2.1;5.9;0;0;0;4.177959961
2018-01-16 05:00:00;2018-01-16 05:00:00;2018-01-16 05:59:59;1516078800;1.9;4.5;0;0;0;4.46177002
2018-01-16 06:00:00;2018-01-16 06:00:00;2018-01-16 06:59:59;1516082400;1.7;3.5;0;0;0;4.536890137
2018-01-16 07:00:00;2018-01-16 07:00:00;2018-01-16 07:59:59;1516086000;2.2;4.8;0;0;0;4.429720215
2018-01-16 08:00:00;2018-01-16 08:00:00;2018-01-16 08:59:59;1516089600;3.6;5.7;0;0;0;4.3395
2018-01-16 09:00:00;2018-01-16 09:00:00;2018-01-16 09:59:59;1516093200;3.9;4;0.00105187633676066;0.00199519426589507;0.016471928918648;4.220799805
2018-01-16 10:00:00;2018-01-16 10:00:00;2018-01-16 10:59:59;1516096800;3.8;4.6;0.0578572517080716;0.0350629895281656;0.400950146296354;3.973870117
2018-01-16 11:00:00;2018-01-16 11:00:00;2018-01-16 11:59:59;1516100400;3.8;4.6;0.0201271122606905;0.0356319868445584;0.102188292526631;4.023030029
2018-01-16 12:00:00;2018-01-16 12:00:00;2018-01-16 12:59:59;1516104000;4.2;5.2;0.011997164299953;0.0232181772832027;0.0556929761200385;4.143149902
2018-01-16 13:00:00;2018-01-16 13:00:00;2018-01-16 13:59:59;1516107600;4.3;4.6;0.0113147011310927;0.0220583977911873;0.0573630263982054;4.292939941
2018-01-16 14:00:00;2018-01-16 14:00:00;2018-01-16 14:59:59;1516111200;4.3;3.5;0.0103917672649463;0.0140789284087103;0.0717444725042773;4.363379883
2018-01-16 15:00:00;2018-01-16 15:00:00;2018-01-16 15:59:59;1516114800;4;5;0.00129623315615702;0.00243588101245464;0.0200635076707222;4.563299805
2018-01-16 16:00:00;2018-01-16 16:00:00;2018-01-16 16:59:59;1516118400;3.1;4.4;0;0;0;4.76002002
2018-01-16 17:00:00;2018-01-16 17:00:00;2018-01-16 17:59:59;1516122000;2.5;3.9;0;0;0;5.024419922
2018-01-16 18:00:00;2018-01-16 18:00:00;2018-01-16 18:59:59;1516125600;2.4;4.6;0;0;0;5.057299805
2018-01-16 19:00:00;2018-01-16 19:00:00;2018-01-16 19:59:59;1516129200;1.6;2.3;0;0;0;4.682890137
2018-01-16 20:00:00;2018-01-16 20:00:00;2018-01-16 20:59:59;1516132800;1.2;3.3;0;0;0;4.379660156
2018-01-16 21:00:00;2018-01-16 21:00:00;2018-01-16 21:59:59;1516136400;1;3.7;0;0;0;4.053449951
2018-01-16 22:00:00;2018-01-16 22:00:00;2018-01-16 22:59:59;1516140000;0.7;3.4;0;0;0;4.090689941
2018-01-16 23:00:00;2018-01-16 23:00:00;2018-01-16 23:59:59;1516143600;0.4;2.3;0;0;0;3.75398999
2018-01-17 00:00:00;2018-01-17 00:00:00;2018-01-17 00:59:59;1516147200;0.4;2.7;0;0;0;3.770870117
2018-01-17 01:00:00;2018-01-17 01:00:00;2018-01-17 01:59:59;1516150800;0;2.7;0;0;0;3.723050049
2018-01-17 02:00:00;2018-01-17 02:00:00;2018-01-17 02:59:59;1516154400;0.3;2.2;0;0;0;3.7435
2018-01-17 03:00:00;2018-01-17 03:00:00;2018-01-17 03:59:59;1516158000;0.4;2.6;0;0;0;3.94952002
2018-01-17 04:00:00;2018-01-17 04:00:00;2018-01-17 04:59:59;1516161600;0.7;2.5;0;0;0;4.670450195
2018-01-17 05:00:00;2018-01-17 05:00:00;2018-01-17 05:59:59;1516165200;0.7;2.2;0;0;0;4.969890137
2018-01-17 06:00:00;2018-01-17 06:00:00;2018-01-17 06:59:59;1516168800;-0.1;2.3;0;0;0;5.057580078
2018-01-17 07:00:00;2018-01-17 07:00:00;2018-01-17 07:59:59;1516172400;0.4;2.4;0;0;0;4.760819824
2018-01-17 08:00:00;2018-01-17 08:00:00;2018-01-17 08:59:59;1516176000;0.5;2.2;0;0;0;4.56677002
2018-01-17 09:00:00;2018-01-17 09:00:00;2018-01-17 09:59:59;1516179600;0;2.5;0.0186886911860774;0.0167202591519962;0.281590608960039;4.101100098
2018-01-17 10:00:00;2018-01-17 10:00:00;2018-01-17 10:59:59;1516183200;0.6;3.1;0.0527640435182265;0.035105251218346;0.358409816496473;3.857969971
2018-01-17 11:00:00;2018-01-17 11:00:00;2018-01-17 11:59:59;1516186800;2.1;3.7;0.0878214861119068;0.0634498472037736;0.438594127582586;3.856110107
2018-01-17 12:00:00;2018-01-17 12:00:00;2018-01-17 12:59:59;1516190400;2.1;2.9;0.0836322950855857;0.0644347630188103;0.381946910158653;4.089280029
